Date,Close,Predictions
2018-11-07,1755.489990234375,1651.5421
2018-11-08,1754.9100341796875,1768.3358
2018-11-09,1712.4300537109375,1759.1315
2018-11-12,1636.8499755859375,1714.0541
2018-11-13,1631.1700439453125,1638.9956
2018-11-14,1599.010009765625,1640.0347
2018-11-15,1619.43994140625,1608.0293
2018-11-16,1593.4100341796875,1631.7467
2018-11-19,1512.2900390625,1602.8759
2018-11-20,1495.4599609375,1519.6461
2018-11-21,1516.72998046875,1507.5222
2018-11-23,1502.06005859375,1530.7815
2018-11-26,1581.3299560546875,1513.453
2018-11-27,1581.4200439453125,1595.4265
2018-11-28,1677.75,1589.3375
2018-11-29,1673.5699462890625,1688.1089
2018-11-30,1690.1700439453125,1676.7014
2018-12-03,1772.3599853515625,1693.7772
2018-12-04,1668.4000244140625,1778.9662
2018-12-06,1699.18994140625,1665.0204
2018-12-07,1629.1300048828125,1705.5038
2018-12-10,1641.030029296875,1631.8024
2018-12-11,1643.239990234375,1650.0714
2018-12-12,1663.5400390625,1652.2544
2018-12-13,1658.3800048828125,1673.0695
2018-12-14,1591.9100341796875,1665.7659
2018-12-17,1520.9100341796875,1596.4055
2018-12-18,1551.47998046875,1527.3679
2018-12-19,1495.0799560546875,1564.6659
2018-12-20,1460.8299560546875,1504.2037
2018-12-21,1377.449951171875,1471.6622
2018-12-24,1343.9599609375,1387.3898
2018-12-26,1470.9000244140625,1357.6036
2018-12-27,1461.6400146484375,1490.2003
2018-12-28,1478.02001953125,1472.0197
2018-12-31,1501.969970703125,1487.0375
2019-01-02,1539.1300048828125,1509.9213
2019-01-03,1500.280029296875,1546.4855
2019-01-04,1575.3900146484375,1503.8698
2019-01-07,1629.510009765625,1584.1096
2019-01-08,1656.5799560546875,1636.0844
2019-01-09,1659.4200439453125,1660.3496
2019-01-10,1656.219970703125,1661.4894
2019-01-11,1640.56005859375,1658.588
2019-01-14,1617.2099609375,1643.5171
2019-01-15,1674.56005859375,1621.337
2019-01-16,1683.780029296875,1683.6438
2019-01-17,1693.219970703125,1689.5887
2019-01-18,1696.199951171875,1698.4392
2019-01-22,1632.1700439453125,1700.9138
2019-01-23,1640.02001953125,1634.1348
2019-01-24,1654.9300537109375,1647.5675
2019-01-25,1670.5699462890625,1663.3268
2019-01-28,1637.8900146484375,1678.4985
2019-01-29,1593.8800048828125,1642.9297
2019-01-30,1670.4300537109375,1599.2964
2019-01-31,1718.72998046875,1682.5941
2019-02-01,1626.22998046875,1727.5261
2019-02-04,1633.31005859375,1626.5527
2019-02-05,1658.81005859375,1640.527
2019-02-06,1640.260009765625,1667.5913
2019-02-07,1614.3699951171875,1646.5011
2019-02-08,1588.219970703125,1620.6731
2019-02-11,1591.0,1595.4816
2019-02-12,1638.010009765625,1600.473
2019-02-13,1640.0,1649.2422
2019-02-14,1622.6500244140625,1647.5138
2019-02-15,1607.949951171875,1628.5781
2019-02-19,1627.5799560546875,1614.4082
2019-02-20,1622.0999755859375,1636.15
2019-02-21,1619.43994140625,1629.2177
2019-02-22,1631.56005859375,1626.6951
2019-02-25,1633.0,1639.5328
2019-02-26,1636.4000244140625,1640.1776
2019-02-27,1641.0899658203125,1643.524
2019-02-28,1639.8299560546875,1648.1792
2019-03-01,1671.72998046875,1646.5675
2019-03-04,1696.1700439453125,1679.9575
2019-03-05,1692.4300537109375,1703.1588
2019-03-06,1668.949951171875,1697.2644
2019-03-07,1625.949951171875,1673.079
2019-03-08,1620.800048828125,1630.4347
2019-03-11,1670.6199951171875,1628.8992
2019-03-12,1673.0999755859375,1681.7681
2019-03-13,1690.81005859375,1680.5255
2019-03-14,1686.219970703125,1698.1359
2019-03-15,1712.3599853515625,1691.8204
2019-03-18,1742.1500244140625,1719.4191
2019-03-19,1761.8499755859375,1748.7604
2019-03-20,1797.27001953125,1767.082
2019-03-21,1819.260009765625,1802.6919
2019-03-22,1764.77001953125,1823.1865
2019-03-25,1774.260009765625,1764.6056
2019-03-26,1783.760009765625,1779.6721
2019-03-27,1765.699951171875,1789.9911
2019-03-28,1773.4200439453125,1770.6825
2019-03-29,1780.75,1780.4468
2019-04-01,1814.18994140625,1787.7499
2019-04-02,1813.97998046875,1822.218
2019-04-03,1820.699951171875,1819.1173
2019-04-04,1818.8599853515625,1826.019
2019-04-05,1837.280029296875,1823.7273
2019-04-08,1849.8599853515625,1843.5142
2019-04-09,1835.8399658203125,1855.4806
2019-04-10,1847.3299560546875,1839.8119
2019-04-11,1844.0699462890625,1853.3481
2019-04-12,1843.06005859375,1849.3468
2019-04-15,1844.8699951171875,1848.7767
2019-04-16,1863.0400390625,1851.0137
2019-04-17,1864.8199462890625,1870.1628
2019-04-18,1861.68994140625,1870.5415
2019-04-22,1887.31005859375,1867.0778
2019-04-23,1923.77001953125,1894.4886
2019-04-24,1901.75,1930.8276
2019-04-25,1902.25,1904.338
2019-04-26,1950.6300048828125,1906.918
2019-04-29,1938.4300537109375,1958.4863
2019-04-30,1926.52001953125,1941.5514
2019-05-01,1911.52001953125,1930.1262
2019-05-02,1900.8199462890625,1915.885
2019-05-03,1962.4599609375,1906.4769
2019-05-06,1950.550048828125,1972.9186
2019-05-07,1921.0,1954.7053
2019-05-08,1917.77001953125,1924.1995
2019-05-09,1899.8699951171875,1923.7976
2019-05-10,1889.97998046875,1905.6318
2019-05-13,1822.6800537109375,1896.9922
2019-05-14,1840.1199951171875,1826.9757
2019-05-15,1871.1500244140625,1851.4308
2019-05-16,1907.5699462890625,1882.6934
2019-05-17,1869.0,1917.6293
2019-05-20,1858.969970703125,1872.8937
2019-05-21,1857.52001953125,1865.3046
2019-05-22,1859.6800537109375,1864.9747
2019-05-23,1815.47998046875,1867.5334
2019-05-24,1823.280029296875,1820.7714
2019-05-28,1836.4300537109375,1832.8132
2019-05-29,1819.18994140625,1846.1294
2019-05-30,1816.3199462890625,1826.5217
2019-05-31,1775.0699462890625,1824.6091
2019-06-03,1692.68994140625,1781.3853
2019-06-04,1729.56005859375,1698.3165
2019-06-05,1738.5,1743.9993
2019-06-06,1754.3599853515625,1750.4865
2019-06-07,1804.030029296875,1765.3562
2019-06-10,1860.6300048828125,1815.239
2019-06-11,1863.699951171875,1869.8228
2019-06-12,1855.3199462890625,1867.6514
2019-06-13,1870.300048828125,1858.355
2019-06-14,1869.6700439453125,1875.4125
2019-06-17,1886.030029296875,1874.2489
2019-06-18,1901.3699951171875,1892.0743
2019-06-19,1908.7900390625,1907.2909
2019-06-20,1918.18994140625,1914.028
2019-06-21,1911.300048828125,1923.5208
2019-06-24,1913.9000244140625,1915.7083
2019-06-25,1878.27001953125,1919.3838
2019-06-26,1897.8299560546875,1881.9271
2019-06-27,1904.280029296875,1906.0807
2019-06-28,1893.6300048828125,1911.4556
2019-07-01,1922.18994140625,1899.4677
2019-07-02,1934.31005859375,1930.456
2019-07-03,1939.0,1940.6522
2019-07-05,1942.9100341796875,1944.298
2019-07-08,1952.3199462890625,1948.0233
2019-07-09,1988.300048828125,1957.8115
2019-07-10,2017.4100341796875,1995.218
2019-07-11,2001.0699462890625,2022.8169
2019-07-12,2011.0,2002.8313
2019-07-15,2020.989990234375,2015.2068
2019-07-16,2009.9000244140625,2025.5048
2019-07-17,1992.030029296875,2013.2499
2019-07-18,1977.9000244140625,1995.7783
2019-07-19,1964.52001953125,1982.9956
2019-07-22,1985.6300048828125,1970.5526
2019-07-23,1994.489990234375,1994.3528
2019-07-24,2000.81005859375,2001.6335
2019-07-25,1973.8199462890625,2007.1239
2019-07-26,1943.050048828125,1977.7354
2019-07-29,1912.449951171875,1947.7673
2019-07-30,1898.530029296875,1918.6129
2019-07-31,1866.780029296875,1906.9996
2019-08-01,1855.3199462890625,1874.7261
2019-08-02,1823.239990234375,1865.2434
2019-08-05,1765.1300048828125,1832.0973
2019-08-06,1787.8299560546875,1773.2393
2019-08-07,1793.4000244140625,1801.8081
2019-08-08,1832.8900146484375,1805.315
2019-08-09,1807.5799560546875,1845.2966
2019-08-12,1784.9200439453125,1814.3988
2019-08-13,1824.3399658203125,1791.9805
2019-08-14,1762.9599609375,1835.3116
2019-08-15,1776.1199951171875,1767.5492
2019-08-16,1792.5699462890625,1786.2241
2019-08-19,1816.1199951171875,1802.7122
2019-08-20,1801.3800048828125,1825.7756
2019-08-21,1823.5400390625,1807.8989
2019-08-22,1804.6600341796875,1832.1122
2019-08-23,1749.6199951171875,1810.4965
2019-08-26,1768.8699951171875,1754.2614
2019-08-27,1761.8299560546875,1779.3823
2019-08-28,1764.25,1770.7853
2019-08-29,1786.4000244140625,1773.5477
2019-08-30,1776.2900390625,1796.265
2019-09-03,1789.8399658203125,1783.4586
2019-09-04,1800.6199951171875,1798.1204
2019-09-05,1840.719970703125,1808.2557
2019-09-06,1833.510009765625,1849.3334
2019-09-09,1831.3499755859375,1838.3019
2019-09-10,1820.550048828125,1836.5297
2019-09-11,1822.989990234375,1825.7379
2019-09-12,1843.550048828125,1829.6353
2019-09-13,1839.3399658203125,1851.4039
2019-09-16,1807.8399658203125,1845.3237
2019-09-17,1822.550048828125,1812.5088
2019-09-18,1817.4599609375,1830.8661
2019-09-19,1821.5,1824.5527
2019-09-20,1794.1600341796875,1829.1167
2019-09-23,1785.300048828125,1799.9673
2019-09-24,1741.6099853515625,1792.9226
2019-09-25,1768.3299560546875,1747.9231
2019-09-26,1739.8399658203125,1779.5929
2019-09-27,1725.449951171875,1747.4827
2019-09-30,1735.9100341796875,1734.1815
2019-10-01,1735.6500244140625,1746.1147
2019-10-02,1713.22998046875,1744.7053
2019-10-03,1724.4200439453125,1720.7682
2019-10-04,1739.6500244140625,1733.9723
2019-10-07,1732.6600341796875,1748.9323
2019-10-08,1705.510009765625,1740.0682
2019-10-09,1721.989990234375,1711.9207
2019-10-10,1720.260009765625,1731.3374
2019-10-11,1731.9200439453125,1728.3799
2019-10-14,1736.4300537109375,1740.4973
2019-10-15,1767.3800048828125,1744.1586
2019-10-16,1777.4300537109375,1776.034
2019-10-17,1787.47998046875,1783.9972
2019-10-18,1757.510009765625,1793.5536
2019-10-21,1785.6600341796875,1761.4497
2019-10-22,1765.72998046875,1793.7101
2019-10-23,1762.1700439453125,1771.0244
2019-10-24,1780.780029296875,1768.971
2019-10-25,1761.3299560546875,1789.0618
2019-10-28,1777.0799560546875,1767.2134
2019-10-29,1762.7099609375,1785.215
2019-10-30,1779.989990234375,1768.9681
2019-10-31,1776.6600341796875,1788.1755
2019-11-01,1791.43994140625,1783.3258
2019-11-04,1804.6600341796875,1798.9774
2019-11-05,1801.7099609375,1811.6448
2019-11-06,1795.77001953125,1807.3906
2019-11-07,1788.199951171875,1801.4381
2019-11-08,1785.8800048828125,1794.2213
2019-11-11,1771.6500244140625,1792.6829
2019-11-12,1778.0,1778.1396
2019-11-13,1753.1099853515625,1786.0752
2019-11-14,1754.5999755859375,1759.5007
2019-11-15,1739.489990234375,1763.0161
2019-11-18,1752.530029296875,1747.0952
2019-11-19,1752.7900390625,1761.8257
2019-11-20,1745.530029296875,1760.8921
2019-11-21,1734.7099609375,1752.9269
2019-11-22,1745.719970703125,1741.9983
2019-11-25,1773.8399658203125,1754.3677
2019-11-26,1796.93994140625,1782.9191
2019-11-27,1818.510009765625,1804.6222
2019-11-29,1800.800048828125,1825.052
2019-12-02,1781.5999755859375,1804.595
2019-12-03,1769.9599609375,1786.1051
2019-12-04,1760.68994140625,1776.0785
2019-12-05,1740.47998046875,1767.8425
2019-12-06,1751.5999755859375,1747.6681
2019-12-09,1749.510009765625,1761.0394
2019-12-10,1739.2099609375,1757.891
2019-12-11,1748.719970703125,1746.9132
2019-12-12,1760.3299560546875,1757.4686
2019-12-13,1760.93994140625,1768.7174
2019-12-16,1769.2099609375,1768.1504
2019-12-17,1790.6600341796875,1776.5638
2019-12-18,1784.030029296875,1798.3513
2019-12-19,1792.280029296875,1789.617
2019-12-20,1786.5,1798.8003
2019-12-23,1793.0,1792.3036
2019-12-24,1789.2099609375,1799.7922
2019-12-26,1868.77001953125,1795.5144
2019-12-27,1869.800048828125,1879.501
2019-12-30,1846.8900146484375,1873.9009
2019-12-31,1847.8399658203125,1849.3131
2020-01-02,1898.010009765625,1852.7194
2020-01-03,1874.969970703125,1906.1779
2020-01-06,1902.8800048828125,1877.9086
2020-01-07,1906.8599853515625,1909.3519
2020-01-08,1891.969970703125,1911.5557
2020-01-09,1901.050048828125,1895.6903
2020-01-10,1883.1600341796875,1906.9592
2020-01-13,1891.300048828125,1887.7139
2020-01-14,1869.43994140625,1898.1268
2020-01-15,1862.02001953125,1874.6025
2020-01-16,1877.93994140625,1868.7854
2020-01-17,1864.719970703125,1886.3776
2020-01-21,1892.0,1870.9612
2020-01-22,1887.4599609375,1900.6519
2020-01-23,1884.5799560546875,1893.3645
2020-01-24,1861.6400146484375,1890.5065
2020-01-27,1828.3399658203125,1866.664
2020-01-28,1853.25,1833.8021
2020-01-29,1858.0,1863.2765
2020-01-30,1870.6800537109375,1866.2233
2020-01-31,2008.719970703125,1878.7543
2020-02-03,2004.199951171875,2022.8245
2020-02-04,2049.669921875,2005.2661
2020-02-05,2039.8699951171875,2052.9622
2020-02-06,2050.22998046875,2039.0509
2020-02-07,2079.280029296875,2051.8218
2020-02-10,2133.909912109375,2082.8433
2020-02-11,2150.800048828125,2138.8806
2020-02-12,2160.0,2151.9717
2020-02-13,2149.8701171875,2160.5112
2020-02-14,2134.8701171875,2149.6094
2020-02-18,2155.669921875,2135.621
2020-02-19,2170.219970703125,2160.2524
2020-02-20,2153.10009765625,2174.2166
2020-02-21,2095.969970703125,2154.669
2020-02-24,2009.2900390625,2095.8386
2020-02-25,1972.739990234375,2010.0071
2020-02-26,1979.5899658203125,1980.6947
2020-02-27,1884.300048828125,1991.9515
2020-02-28,1883.75,1889.5896
2020-03-02,1953.949951171875,1897.3059
2020-03-03,1908.989990234375,1971.0642
2020-03-04,1975.8299560546875,1915.5614
2020-03-05,1924.030029296875,1988.8945
2020-03-06,1901.0899658203125,1927.366
2020-03-09,1800.6099853515625,1907.3015
2020-03-10,1891.8199462890625,1803.6978
2020-03-11,1820.8599853515625,1909.3164
2020-03-12,1676.6099853515625,1826.605
2020-03-13,1785.0,1680.1089
2020-03-16,1689.1500244140625,1806.3955
2020-03-17,1807.8399658203125,1696.9183
2020-03-18,1830.0,1827.6343
2020-03-19,1880.9300537109375,1840.4633
2020-03-20,1846.0899658203125,1890.3024
2020-03-23,1902.8299560546875,1848.6658
2020-03-24,1940.0999755859375,1911.1901
2020-03-25,1885.8399658203125,1946.2084
2020-03-26,1955.489990234375,1885.9209
2020-03-27,1900.0999755859375,1964.6624
2020-03-30,1963.949951171875,1900.9719
2020-03-31,1949.719970703125,1973.5674
2020-04-01,1907.699951171875,1953.4325
2020-04-02,1918.8299560546875,1910.313
2020-04-03,1906.5899658203125,1926.4104
2020-04-06,1997.5899658203125,1912.9928
2020-04-07,2011.5999755859375,2010.2341
2020-04-08,2043.0,2016.4181
2020-04-09,2042.760009765625,2047.6196
2020-04-13,2168.8701171875,2044.4999
2020-04-14,2283.320068359375,2178.5532
2020-04-15,2307.679931640625,2288.1006
2020-04-16,2408.18994140625,2302.3528
2020-04-17,2375.0,2407.497
2020-04-20,2393.610107421875,2363.0386
2020-04-21,2328.1201171875,2388.434
2020-04-22,2363.489990234375,2318.6006
2020-04-23,2399.449951171875,2365.9563
2020-04-24,2410.219970703125,2401.944
2020-04-27,2376.0,2409.791
2020-04-28,2314.080078125,2372.0862
2020-04-29,2372.7099609375,2310.1492
2020-04-30,2474.0,2381.1235
2020-05-01,2286.0400390625,2483.1697
2020-05-04,2315.989990234375,2268.8416
2020-05-05,2317.800048828125,2323.3972
2020-05-06,2351.260009765625,2322.785
2020-05-07,2367.610107421875,2358.2341
2020-05-08,2379.610107421875,2371.3943
2020-05-11,2409.0,2381.8958
2020-05-12,2356.949951171875,2411.9038
2020-05-13,2367.919921875,2352.7412
2020-05-14,2388.85009765625,2371.039
2020-05-15,2409.780029296875,2392.8394
2020-05-18,2426.260009765625,2413.011
2020-05-19,2449.330078125,2428.259
2020-05-20,2497.93994140625,2451.1858
2020-05-21,2446.739990234375,2500.8687
2020-05-22,2436.8798828125,2440.326
2020-05-26,2421.860107421875,2436.4595
2020-05-27,2410.389892578125,2422.3726
2020-05-28,2401.10009765625,2412.3467
2020-05-29,2442.3701171875,2403.9497
2020-06-01,2471.0400390625,2449.4102
2020-06-02,2472.409912109375,2474.977
2020-06-03,2478.39990234375,2472.5793
2020-06-04,2460.60009765625,2478.7908
2020-06-05,2483.0,2459.1897
2020-06-08,2524.06005859375,2485.8496
2020-06-09,2600.860107421875,2527.6174
2020-06-10,2647.449951171875,2605.2227
2020-06-11,2557.9599609375,2645.8699
2020-06-12,2545.02001953125,2543.943
2020-06-15,2572.679931640625,2542.3718
2020-06-16,2615.27001953125,2575.1658
2020-06-17,2640.97998046875,2618.1055
2020-06-18,2653.97998046875,2640.4172
2020-06-19,2675.010009765625,2651.1672
2020-06-22,2713.820068359375,2672.4873
2020-06-23,2764.409912109375,2712.1301
2020-06-24,2734.39990234375,2762.1667
2020-06-25,2754.580078125,2723.6677
2020-06-26,2692.8701171875,2750.2927
2020-06-29,2680.3798828125,2681.7754
2020-06-30,2758.820068359375,2677.3882
2020-07-01,2878.699951171875,2764.5088
2020-07-02,2890.300048828125,2883.3235
2020-07-06,3057.0400390625,2879.4287
2020-07-07,3000.1201171875,3057.7883
2020-07-08,3081.110107421875,2974.7688
2020-07-09,3182.6298828125,3071.7417
2020-07-10,3200.0,3171.9956
2020-07-13,3104.0,3178.1323
2020-07-14,3084.0,3073.4355
2020-07-15,3008.8701171875,3068.115
2020-07-16,2999.89990234375,2990.7234
2020-07-17,2961.969970703125,2993.0413
2020-07-20,3196.840087890625,2952.9016
2020-07-21,3138.2900390625,3212.6973
2020-07-22,3099.909912109375,3113.9207
2020-07-23,2986.550048828125,3080.5947
2020-07-24,3008.909912109375,2963.4578
2020-07-27,3055.2099609375,3005.696
2020-07-28,3000.330078125,3052.6804
2020-07-29,3033.530029296875,2985.5576
2020-07-30,3051.8798828125,3029.4863
2020-07-31,3164.679931640625,3044.1772
2020-08-03,3111.889892578125,3163.4524
2020-08-04,3138.830078125,3089.6387
2020-08-05,3205.030029296875,3127.1968
2020-08-06,3225.0,3195.7542
2020-08-07,3167.4599609375,3208.2937
2020-08-10,3148.159912109375,3143.6677
2020-08-11,3080.669921875,3132.4426
2020-08-12,3162.239990234375,3062.5825
2020-08-13,3161.02001953125,3162.0469
2020-08-14,3148.02001953125,3148.0632
2020-08-17,3182.409912109375,3133.8032
2020-08-18,3312.489990234375,3173.0833
2020-08-19,3260.47998046875,3308.7847
2020-08-20,3297.3701171875,3233.0535
2020-08-21,3284.719970703125,3281.7102
2020-08-24,3307.4599609375,3263.2861
2020-08-25,3346.489990234375,3290.8625
2020-08-26,3441.85009765625,3330.4773
2020-08-27,3400.0,3428.3716
2020-08-28,3401.800048828125,3369.0715
2020-08-31,3450.9599609375,3378.646
2020-09-01,3499.1201171875,3432.7163
2020-09-02,3531.449951171875,3477.9956
2020-09-03,3368.0,3506.2625
2020-09-04,3294.6201171875,3324.0732
2020-09-08,3149.840087890625,3271.4412
2020-09-09,3268.610107421875,3124.5593
2020-09-10,3175.110107421875,3277.4717
2020-09-11,3116.219970703125,3154.3408
2020-09-14,3102.969970703125,3103.389
2020-09-15,3156.1298828125,3096.6829
2020-09-16,3078.10009765625,3155.156
2020-09-17,3008.72998046875,3060.4414
2020-09-18,2954.909912109375,2995.8115
2020-09-21,2960.469970703125,2946.9355
2020-09-22,3128.989990234375,2960.2744
2020-09-23,2999.860107421875,3141.0596
2020-09-24,3019.7900390625,2974.8545
2020-09-25,3095.1298828125,3015.1216
2020-09-28,3174.050048828125,3093.874
2020-09-29,3144.8798828125,3168.1575
2020-09-30,3148.72998046875,3125.138
2020-10-01,3221.260009765625,3134.3037
2020-10-02,3125.0,3213.2922
2020-10-05,3199.199951171875,3098.7437
2020-10-06,3099.9599609375,3194.7654
2020-10-07,3195.68994140625,3076.1035
2020-10-08,3190.550048828125,3195.7034
